,weight,strata,utl_exp_ppp17,hsize,age,owner,water,toilet,sewer,elect,num_adult_female,num_adult_male,num_elderly,share_secondary,sfworkershh,any_nonagric,region1,region2,region3,region4,region5,region6,region7,urban,cons_ppp17,water_source_Piped water into dwelling,water_source_Piped water to yard/plot,water_source_Protected dug well,water_source_Protected spring,water_source_Public tap or standpipe,water_source_Surface water,water_source_Tanker-truck,sanitation_source_A septic tank,sanitation_source_No facilities or bush or field,sanitation_source_Other,sanitation_source_Pit latrine,sanitation_source_Pit latrine with slab,dweltyp_Improvised housing unit,dweltyp_Other,dweltyp_Separate apartment,dweltyp_Several buildings connected,educ_max_Complete Secondary Education,educ_max_Complete Tertiary Education,educ_max_Incomplete Primary Education,educ_max_Incomplete Secondary Education,educ_max_Incomplete Tertiary Education,educ_max_Never attended,"sector1d_Agriculture, hunting and forestry",sector1d_Construction,sector1d_Education,"sector1d_Electricity, gas and water supply",sector1d_Financial intermediation,sector1d_Fishing,sector1d_Health and social work,sector1d_Hotels and restaurants,sector1d_Manufacturing,sector1d_Mining and quarrying,"sector1d_Other community, social and personal service activities",sector1d_Public administration and defence,"sector1d_Real estate, renting and business activities","sector1d_Transport, storage and communications",sector1d_Wholesale and retail trade,total_food_consumption,mean_num_children,mean_employeed_adults
70605,106,4,649.26965,1,70,0,0,0,0,0,0,0,1,1.0,0.0,0,1,0,0,0,0,0,0,0,22.833416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0.0
70606,106,4,480.70926,1,78,0,0,0,0,0,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,14.855177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0.0
70607,106,4,486.95224,1,48,1,0,0,0,0,0,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,16.948887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.0,0,2.0
70608,530,4,249.7191,5,72,1,0,0,0,0,1,1,1,0.0,0.66666669,1,1,0,0,0,0,0,0,0,7.2361794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.0,2,2.0
70609,424,4,2122.6123,4,60,0,0,0,0,0,2,1,0,1.0,0.5,1,1,0,0,0,0,0,0,0,14.243982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,1,1.66666669
70610,291,4,486.95224,3,64,0,0,0,0,0,1,2,0,0.33333334,0.5,1,1,0,0,0,0,0,0,0,9.929781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.0,0,1.66666669
70611,194,4,412.0365,2,27,1,0,0,0,0,1,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,22.562912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,1,0.0
70612,388,4,549.38202,4,48,1,0,0,0,0,2,1,0,0.0,0.5,1,1,0,0,0,0,0,0,0,28.385479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,1,1.66666669
70613,97,4,499.4382,1,31,0,0,0,0,0,1,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0,48.66254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.0,0,2.0
70614,97,4,636.78369,1,73,0,0,0,0,0,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,16.718586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0.0
70615,291,4,705.45642,3,60,0,0,0,0,0,2,1,0,0.0,0.66666669,1,1,0,0,0,0,0,0,0,23.76214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,2.0
70616,243,4,636.78369,3,24,0,0,0,0,0,2,1,0,0.33333334,0.33333334,1,1,0,0,0,0,0,0,0,27.093588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,0,2.0
70617,324,4,499.4382,4,45,1,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,7.4204445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2,1.5
70618,324,4,2185.042,4,65,1,0,0,0,0,2,1,1,0.0,0.0,1,1,0,0,0,0,0,0,0,30.721951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,1.5
70619,486,4,2103.8833,6,45,0,0,0,0,0,2,2,1,0.2,1.0,1,1,0,0,0,0,0,0,0,9.8107758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1,1.60000002
70620,162,4,624.29773,2,54,0,0,0,0,0,1,1,0,1.0,0.5,1,1,0,0,0,0,0,0,0,11.906423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.0,0,2.0
70621,81,4,24.971909,1,64,0,0,0,0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,0,0,0,23.90556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,2.0
70622,495,4,561.86798,5,41,0,0,0,0,0,2,1,0,0.0,0.33333334,1,1,0,0,0,0,0,0,0,7.8725605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,2,2.0
70623,198,4,518.16711,2,52,1,0,0,0,0,2,0,0,0.5,0.0,1,1,0,0,0,0,0,0,0,13.876268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,0,2.0
70624,396,4,518.16711,4,46,0,0,0,0,0,1,1,0,0.5,0.0,0,1,0,0,0,0,0,0,0,6.2979212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,2,1.5
70625,396,4,387.06461,4,41,0,0,0,0,0,1,1,0,1.0,0.0,0,1,0,0,0,0,0,0,0,5.8171897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,2,1.5
70626,495,4,543.13904,5,51,0,0,0,0,0,1,2,0,0.33333334,0.0,1,1,0,0,0,0,0,0,0,6.7906561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24.0,2,2.0
70627,396,4,917.71765,4,72,0,0,0,0,0,0,3,1,0.75,0.33333334,1,1,0,0,0,0,0,0,0,9.8999405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0.75
70628,660,4,449.49438,5,40,0,0,0,0,0,1,1,0,0.5,0.5,1,1,0,0,0,0,0,0,0,4.9533491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,3,1.0
70629,660,4,318.39185,5,33,0,0,0,0,0,1,1,0,0.0,0.0,1,1,0,0,0,0,0,0,0,3.3857038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,3,0.5
70630,660,4,755.40027,5,45,0,0,0,0,0,2,1,0,0.0,0.33333334,1,1,0,0,0,0,0,0,0,7.3765073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,2,2.0
70631,660,4,443.2514,5,42,0,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,9.8906565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.0,3,1.5
70632,528,4,568.11096,4,38,0,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,8.2980766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.0,2,1.5
70633,660,4,524.4101,5,36,0,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,6.5608048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,3,1.5
70634,99,4,418.27948,1,67,1,0,0,0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,0,0,0,29.69293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0.0
70635,198,4,499.4382,2,54,0,0,0,0,0,1,1,0,0.5,0.5,0,1,0,0,0,0,0,0,0,16.821323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,2.0
70636,198,4,630.54071,2,72,0,0,0,0,0,0,0,2,0.0,1.0,0,1,0,0,0,0,0,0,0,23.47422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,1.5
70637,198,4,568.11096,2,65,0,0,0,0,0,0,1,1,0.0,1.0,1,1,0,0,0,0,0,0,0,29.696846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.0,0,1.5
70638,594,4,699.21344,6,48,0,0,0,0,0,2,2,0,0.25,0.0,1,1,0,0,0,0,0,0,0,10.882742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.0,2,1.25
70639,495,4,705.45642,5,84,0,0,0,0,0,0,3,2,0.40000001,0.75,1,1,0,0,0,0,0,0,0,13.109407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,1.80000001
70640,141,4,618.05475,1,45,1,1,0,1,0,0,1,0,0.0,0.0,1,1,0,0,0,0,0,0,0,13.351583,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.0,0,2.0
70641,987,4,1117.4929,7,61,0,0,1,1,0,2,2,0,0.5,0.5,1,1,0,0,0,0,0,0,0,18.430033,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.0,3,2.0
70642,282,4,206.01825,2,70,1,0,1,1,0,0,0,1,0.0,0.0,1,1,0,0,0,0,0,0,0,17.120102,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,1,2.0
70643,141,4,461.98032,1,71,1,0,0,1,0,0,0,1,0.0,0.0,1,1,0,0,0,0,0,0,0,27.153648,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,0,2.0
70644,564,4,536.89606,4,53,0,0,1,1,0,0,1,0,0.0,0.0,1,1,0,0,0,0,0,0,0,9.2827768,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,3,2.0
70645,585,5,355.8497,5,39,1,0,0,1,0,1,1,0,1.0,0.0,1,1,0,0,0,0,0,0,0,6.0002246,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,3,2.0
70646,468,5,468.2233,4,64,0,1,1,1,0,2,1,0,0.0,0.33333334,1,1,0,0,0,0,0,0,0,9.3795261,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,1,2.0
70647,234,5,480.70926,2,43,0,0,1,1,0,1,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0,13.06887,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.0,1,2.0
70648,351,5,580.59692,3,63,0,0,1,1,0,1,1,1,0.0,0.5,1,1,0,0,0,0,0,0,0,22.158556,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,0,1.66666669
70649,468,5,1011.3623,4,36,0,0,1,1,0,1,1,0,0.5,0.0,0,1,0,0,0,0,0,0,0,7.9767499,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,2,0.0
70650,468,5,892.74579,4,38,1,0,1,1,0,1,1,0,0.5,0.5,1,1,0,0,0,0,0,0,0,17.090313,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,2,2.0
70651,676,5,980.14746,4,53,0,0,0,0,0,2,2,0,1.0,0.0,1,1,0,0,0,0,0,0,0,6.8549747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0.25
70652,507,5,511.92413,3,53,0,0,0,0,0,2,1,0,0.66666669,0.5,1,1,0,0,0,0,0,0,0,9.366437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,1.66666669
70653,676,5,786.61517,4,50,1,0,0,0,0,3,0,0,0.66666669,0.0,1,1,0,0,0,0,0,0,0,9.2068844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,1,1.66666669
70654,338,5,199.77527,2,73,0,0,0,0,0,1,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,4.2748146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,1.5
70655,507,5,580.59692,3,60,0,0,0,0,0,2,1,0,0.66666669,0.0,1,1,0,0,0,0,0,0,0,12.035064,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,2.0
70656,507,5,655.51263,3,51,0,0,0,0,0,0,1,1,0.0,1.0,1,1,0,0,0,0,0,0,0,29.180185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,1,2.0
70657,1980,4,1236.1095,5,66,0,0,0,0,0,3,2,0,0.0,0.5,1,0,1,0,0,0,0,0,0,13.542218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0.80000001
70658,396,4,399.55054,1,40,1,0,0,0,0,0,1,0,0.0,0.0,1,0,1,0,0,0,0,0,0,33.964672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,0,2.0
70659,1188,4,786.61517,3,88,0,0,0,0,0,2,0,1,0.0,1.0,0,0,1,0,0,0,0,0,0,9.2271433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0.33333334
70660,396,4,268.44803,1,41,1,0,0,0,0,1,0,0,0.0,1.0,1,0,1,0,0,0,0,0,0,39.167507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,0,2.0
70661,792,4,206.01825,2,30,1,0,0,0,0,1,1,0,1.0,0.0,1,0,1,0,0,0,0,0,0,12.311064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,0,2.0
70662,1980,4,1030.0913,5,65,0,0,0,0,0,3,1,0,0.0,0.33333334,1,0,1,0,0,0,0,0,0,8.3048515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,1,1.75
70663,1710,4,824.073,5,56,1,0,0,0,0,1,2,0,0.66666669,0.0,1,0,1,0,0,0,0,0,0,13.021594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,2,1.66666669
70664,1026,4,886.50281,3,27,0,0,0,0,0,1,2,0,0.33333334,1.0,1,0,1,0,0,0,0,0,0,18.126064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.0,0,1.66666669
70665,684,4,455.73734,2,39,1,0,0,0,0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0,7.5541368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,1,2.0
70666,342,4,767.88623,1,71,0,0,0,0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,11.311089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0.0
70667,2052,4,1735.5477,6,48,1,0,0,0,0,2,2,0,0.75,1.0,1,0,1,0,0,0,0,0,0,9.2341557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0,2,1.25
70668,1026,4,524.4101,3,46,1,0,0,0,0,2,1,0,0.33333334,0.0,1,0,1,0,0,0,0,0,0,10.289795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.0,0,1.66666669
70669,359,4,643.02667,1,48,1,0,0,0,0,0,1,0,1.0,0.0,1,0,1,0,0,0,0,0,0,16.603897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,0,2.0
70670,1436,4,767.88623,4,45,0,0,0,0,0,2,1,0,0.0,0.5,1,0,1,0,0,0,0,0,0,8.4165144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,1,2.3333334
70671,1077,4,724.18536,3,44,0,0,0,0,0,1,2,0,0.66666669,0.0,1,0,1,0,0,0,0,0,0,13.361671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.0,0,2.0
70672,718,4,424.52246,2,51,0,0,0,0,0,1,0,1,0.5,0.0,1,0,1,0,0,0,0,0,0,11.781466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,0,1.5
70673,1077,4,786.61517,3,46,0,0,0,0,0,1,0,0,1.0,1.0,0,0,1,0,0,0,0,0,0,7.8225651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2,2.0
70674,1436,4,486.95224,4,44,0,0,0,0,0,1,3,0,0.5,0.33333334,1,0,1,0,0,0,0,0,0,8.4709969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.0,0,1.75
70675,364,4,443.2514,2,71,0,0,1,1,0,1,0,1,0.5,0.0,1,0,1,0,0,0,0,0,0,6.2706704,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,0.5
70676,182,4,312.14886,1,31,0,0,0,0,0,1,0,0,0.0,1.0,1,0,1,0,0,0,0,0,0,15.642188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,0,2.0
70677,364,4,418.27948,2,43,0,0,1,1,0,2,0,0,1.0,0.5,1,0,1,0,0,0,0,0,0,14.213997,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.0,0,2.0
70678,1215,4,287.17697,5,46,0,0,1,1,0,3,1,0,0.0,0.25,1,0,1,0,0,0,0,0,0,7.1153817,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,1,2.0
70679,972,4,437.00842,4,39,0,0,0,0,0,1,1,0,0.5,0.0,1,0,1,0,0,0,0,0,0,4.8834553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,2,2.0
70680,729,4,299.6629,3,60,0,0,0,0,0,1,2,0,1.0,0.0,0,0,1,0,0,0,0,0,0,10.456858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,0.0
70681,972,4,455.73734,4,52,0,0,0,1,0,1,1,0,0.0,0.66666669,1,0,1,0,0,0,0,0,0,16.895273,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,2,2.5
70682,1458,4,243.47612,6,65,0,0,0,0,0,1,3,0,0.5,0.66666669,1,0,1,0,0,0,0,0,0,5.6157227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,2,1.75
70683,972,4,437.00842,4,37,0,0,0,0,0,1,1,0,1.0,0.0,1,0,1,0,0,0,0,0,0,4.3205881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.0,2,1.5
70684,543,4,393.30759,3,36,1,0,0,0,0,2,0,0,0.5,0.5,1,0,1,0,0,0,0,0,0,12.060529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.0,1,2.0
70685,905,4,618.05475,5,36,0,0,0,0,0,2,1,0,0.33333334,1.0,1,0,1,0,0,0,0,0,0,12.890633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,2,1.66666669
70686,543,4,437.00842,3,61,0,0,0,0,0,1,1,0,0.0,0.0,1,0,1,0,0,0,0,0,0,5.5282907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,1,2.0
70687,724,4,636.78369,4,43,0,0,0,0,0,1,2,0,0.33333334,0.66666669,1,0,1,0,0,0,0,0,0,9.1073446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.0,1,2.0
70688,376,4,374.57864,2,66,1,1,1,1,1,1,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,6.2488565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,1.5
70689,188,4,568.11096,1,59,0,0,0,0,0,0,1,0,1.0,1.0,1,0,1,0,0,0,0,0,0,19.930069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.0,0,2.0
70690,564,4,655.51263,3,54,0,0,0,0,0,1,1,0,0.0,0.5,0,0,1,0,0,0,0,0,0,8.3377428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,1,2.0
70691,564,4,686.72754,3,58,0,0,0,0,0,1,2,0,0.33333334,0.0,1,0,1,0,0,0,0,0,0,8.9450006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.0,0,1.66666669
70692,956,4,430.76544,4,31,0,0,0,0,0,1,1,0,1.0,1.0,1,0,1,0,0,0,0,0,0,5.6945267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.0,2,1.5
70693,1434,4,624.29773,6,67,0,0,0,0,0,1,2,0,0.33333334,0.33333334,1,0,1,0,0,0,0,0,0,7.8521719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,3,2.0
